Number,Company,Company URL,Company URL,SAB Link,SAB,Ticker,Whale URL,Crunchbase URL,Venture Funders,Whale URL,Public Holders,# of High Quality Public Holders,Crunchbase URL,Peptide Specialist?,Pitchbook URL
230,Italfarmaco S.p.A.,https://www.italfarmaco.com/en-us/,https://www.italfarmaco.com/en-us/,http://italfarmaco.com/en-us/Who-we-are,1,,,https://www.crunchbase.com/organization/italfarmaco,1,,,,https://torreya.com/publications/pharma1000-intro-presentation-sep2020.pdf,,https://www.morningstar.com/news/business-wire/20210105005706/global-amyotrophic-lateral-sclerosis-market-insight-epidemiology-and-market-forecast-report-2017-2030-researchandmarketscom
231,"JCR Pharmaceuticals Co., Ltd.",http://growthjapan.com/adserver/www/delivery/ck.php?oaparams=2__bannerid=7__zoneid=2__cb=007406b41a__oadest=http%3A%2F%2Fwww.jcrpharm.co.jp%2Fen%2Fsite%2Fen%2Findex.html,http://growthjapan.com/adserver/www/delivery/ck.php?oaparams=2__bannerid=7__zoneid=2__cb=007406b41a__oadest=http%3A%2F%2Fwww.jcrpharm.co.jp%2Fen%2Fsite%2Fen%2Findex.html,http://jcrpharm.co.jp/en/site/en/company/office.html,1,4552,https://whalewisdom.com/stock/4552,https://www.crunchbase.com/organization/jcr-pharmaceuticals/company_financials,2,https://whalewisdom.com/stock/4552,,,https://www.crunchbase.com/organization/jcr-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/42881-50
232,"Jiangsu Hansoh Pharmaceutical Group Co., Ltd",http://www.asrebirth.com/en,http://www.asrebirth.com/en,http://www.hansoh.cn/en/about/gong-si-jian-jie.htm,1,,,crunchbase.com/organization/hansoh-pharma/company_financials,2,,,,https://www.duffandphelps.com/-/media/assets/pdfs/publications/mergers-and-acquisitions/china-transactions-insights-winter-2019.ashx,,https://pitchbook.com/profiles/company/267705-10
233,Johnson & Johnson,https://www.jnj.com/,https://www.jnj.com/,large cap,N/A,JNJ,https://whalewisdom.com/stock/jnj,https://www.crunchbase.com/organization/johnson-johnson/company_financials,N/A,https://whalewisdom.com/stock/jnj,,,https://www.crunchbase.com/organization/johnson-johnson/company_financials,,https://pitchbook.com/profiles/advisor/26033-32
234,KAEL Co. Ltd.,http://www.gemvax.com/eng/intro/history.jsp,http://www.gemvax.com/eng/intro/history.jsp,http://gemvax.com/eng/intro/chart.jsp,1,82270,https://whalewisdom.com/stock/082270,https://www.crunchbase.com/organization/gemvax/company_financials,N/A,https://whalewisdom.com/stock/082270,,,https://www.crunchbase.com/organization/there-corporation/company_financials,,https://pitchbook.com/profiles/company/64037-80
235,Kallyope Inc.,https://www.kallyope.com/,https://www.kallyope.com/,http://kallyope.com/people/,3,,,https://www.crunchbase.com/organization/kallyope,3,,,,https://www.crunchbase.com/organization/kallyope,,https://pitchbook.com/profiles/company/149119-93
236,"Kalos Therapeutics, Inc.",https://kalostherapeutics.com/,https://kalostherapeutics.com/,https://kalostherapeutics.com/team.html,2,,,https://pitchbook.com/profiles/company/91466-74#signals,1,,,,https://www.crunchbase.com/organization/kalos-therapeutics/company_financials,,https://pitchbook.com/profiles/company/91466-74
237,"Kineta, Inc.",https://kinetabio.com/,https://kinetabio.com/,https://kinetabio.com/about-us/#advisors,2,,,https://www.crunchbase.com/organization/kineta/company_financials,3,,,,https://www.crunchbase.com/organization/kineta/company_financials,,https://pitchbook.com/profiles/company/54596-89
238,"Kotinos Pharmaceuticals, Inc.",https://patents.justia.com/assignee/kotinos-pharmaceuticals-inc,https://patents.justia.com/assignee/kotinos-pharmaceuticals-inc,no page,1,,,https://www.crunchbase.com/organization/kotinos-pharmaceuticals-inc,1,,,,https://43ac6c2f65ec5b4089d6ab9d4c4988ef.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/695062,,https://clearsightadvisors.com/app/uploads/2020/10/Clearsight-Business-Consulting-Update-Q3-2020.pdf
239,"Kv1.3 Therapeutics, Inc.",https://www.prnewswire.com/news-releases/new-data-supports-dalazatide-from-kv1-3-therapeutics-as-a-potential-therapy-for-inclusion-body-myositis-ibm-300637209.html,https://www.prnewswire.com/news-releases/new-data-supports-dalazatide-from-kv1-3-therapeutics-as-a-potential-therapy-for-inclusion-body-myositis-ibm-300637209.html,https://web.archive.org/web/20200508131626/https://www.kv13therapeutics.com/,1,,,https://www.crunchbase.com/organization/kv1-3-therapeutics,1,,,,https://www.mpmcapital.com/,,https://pitchbook.com/profiles/company/223054-66
240,La Jolla Pharmaceutical Company,https://www.lajollapharmaceutical.com/,https://www.lajollapharmaceutical.com/,https://www.lajollapharmaceutical.com/about-us,1,LJPC,https://whalewisdom.com/stock/ljpc,https://www.crunchbase.com/organization/la-jolla-pharmaceutical-co/company_financials,N/A,https://whalewisdom.com/stock/ljpc,,,https://www.crunchbase.com/organization/la-jolla-pharmaceutical-co/company_financials,,https://pitchbook.com/profiles/company/52765-93
241,"Lannett Company, Inc.",https://www.lannett.com/,https://www.lannett.com/,generic,N/A,LCI,https://whalewisdom.com/stock/lci,https://www.crunchbase.com/organization/lannett-company/company_financials,N/A,https://whalewisdom.com/stock/lci,,,https://www.crunchbase.com/organization/lannett-company/company_financials,,https://pitchbook.com/profiles/company/41103-19
242,LEO Pharma A/S,https://leo-pharma.com/,https://leo-pharma.com/,https://leo-pharma.com/who-we-are/our-governance/board-of-directors,1,,,https://www.crunchbase.com/organization/leo-pharma-a-s,1,,,,http://crunchbase.com/location/ballerup/d577d1bb0e124bc51201a0156eded89a,,https://pitchbook.com/profiles/company/438784-21
243,"Ligandal, Inc",https://www.ligandal.com/,https://www.ligandal.com/,http://ligandal.com/advisory-board.html,2,,,https://www.crunchbase.com/organization/ligandal-technology/company_financials,2,,,,https://www.crunchbase.com/organization/ligandal-technology/company_financials,,https://pitchbook.com/profiles/company/96321-97
244,"Longevity Biotech, Inc.",https://www.longevitybiotech.com/,https://www.longevitybiotech.com/,http://longevitybiotech.com/about-2/#Advisors,2,,,https://www.crunchbase.com/organization/longevity-biotech/company_financials,1,,,,https://www.crunchbase.com/organization/longevity-biotech/company_financials,,https://pitchbook.com/profiles/company/54335-08
245,"Lumosa Therapeutics Co., Ltd.",https://www.linkedin.com/company/sunten-phytotech-co--ltd-,https://www.linkedin.com/company/sunten-phytotech-co--ltd-,http://lumosa.com.tw/en/About/team,1,6535.TWO,https://whalewisdom.com/stock/6535.two,https://www.crunchbase.com/organization/lumosa-therapeutics,2,https://whalewisdom.com/stock/6535.two,,,https://zephyrnet.com/lt1001-naldebainr-an-extended-release-analgesic-injection-received-its-second-approval-from-singapores-hsa/,,https://pitchbook.com/profiles/company/163191-25
246,Lytix Biopharma AS,http://www.lytixbiopharma.com/,http://www.lytixbiopharma.com/,http://lytixbiopharma.com/about/advisory-board.html,3,,,https://www.crunchbase.com/organization/lytix-biopharma/company_financials,2,,,,https://www.crunchbase.com/organization/lytix-biopharma/company_financials,,https://pitchbook.com/profiles/company/57315-25
247,Mallinckrodt plc,https://www.mallinckrodt.com/,https://www.mallinckrodt.com/,http://mallinckrodt.com/about/scientific-advisory-council/,2,MNK,https://whalewisdom.com/stock/mnk,https://www.crunchbase.com/organization/mallinckrodt/company_financials,N/A,https://whalewisdom.com/stock/mnk,,,https://www.crunchbase.com/organization/mallinckrodt/company_financials,,https://pitchbook.com/profiles/company/26562-43
248,MannKind Corporation,https://mannkindcorp.com/,https://mannkindcorp.com/,https://mannkindcorp.com/about/team/,3,MNKD,https://whalewisdom.com/stock/mnkd,https://www.crunchbase.com/organization/mannkind-corporation/company_financials,N/A,https://whalewisdom.com/stock/mnkd,,,https://www.crunchbase.com/organization/mannkind-corporation/company_financials,,https://pitchbook.com/profiles/company/454779-37
249,Marathon Pharmaceuticals LLC ,http://marathonpharma.com/,http://marathonpharma.com/,https://web.archive.org/web/20160719032222/http://marathonpharma.com/about/team/,1,,,https://www.crunchbase.com/organization/marathon-pharmaceuticals/company_financials,1,,,,https://www.crunchbase.com/organization/marathon-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/101642-32
250,"Marker Therapeutics, Inc.",https://www.markertherapeutics.com/,https://www.markertherapeutics.com/,https://www.markertherapeutics.com/scientific-advisory-board/,3,MRKR,https://whalewisdom.com/stock/mrkr,crunchbase.com/organization/marker-therapeutics,N/A,https://whalewisdom.com/stock/mrkr,,,https://www.crunchbase.com/organization/tapimmune/company_financials,,https://pitchbook.com/profiles/company/183373-93
251,"Maruho Co., Ltd.",https://www.bloomberg.com/profile/company/MRHOZ:JP,https://www.bloomberg.com/profile/company/MRHOZ:JP,http://maruho.co.jp/english/aboutmaruho/corporate/profile/executives.html,1,,,https://www.crunchbase.com/organization/maruho,1,,,,https://www.crunchbase.com/person/robert-bitterman,,https://www.bloomberg.com/profile/company/MRHOZ:JP
252,Mayo Clinic,https://www.mayoclinic.com/,https://www.mayoclinic.com/,research institute,N/A,,,https://www.crunchbase.com/organization/mayoclinic/company_financials,N/A,,,,https://www.crunchbase.com/organization/mayoclinic/company_financials,,https://pitchbook.com/profiles/company/184937-23
253,Medicenna Therapeutics Corp.,https://www.medicenna.com/,https://www.medicenna.com/,https://www.medicenna.com/about-medicenna/board-of-directors/,1,MDNAF,https://whalewisdom.com/stock/mdnaf,https://www.crunchbase.com/organization/medicenna-therapeutics/company_financials,2,https://whalewisdom.com/stock/mdnaf,,,http://www.insiders-mag.com/db2-online-7jqtm/deydx---ayala-pharmaceuticals-ipo---zk2s1.html,,https://pitchbook.com/profiles/company/154799-29
254,Mediolanum Farmaceutici SpA,http://www.mediolanum-farma.com/,http://www.mediolanum-farma.com/,http://www.mediolanum-farma.it/chi-siamo/le-societa-del-gruppo.html,1,,,https://www.crunchbase.com/organization/mediolanum-farmaceutici-s-p-a,1,,,,https://solarpowerinvestor.com/spi-introduction-platform-for-investors/,,https://www.bloomberg.com/profile/company/3408526Z:IM
255,Medwell Capital Corp.,https://financialpost.com/news/fp-street/a-decade-and-a-half-later-medwell-capital-corp-ends-up-as-newly-public-gdi-integrated-facility-services-inc,https://financialpost.com/news/fp-street/a-decade-and-a-half-later-medwell-capital-corp-ends-up-as-newly-public-gdi-integrated-facility-services-inc,https://web.archive.org/web/20150802022449/http://www.medwellcapital.com/,1,MWC:CN,https://whalewisdom.com/stock/mwc:cn,https://www.crunchbase.com/organization/medwell-capital,1,https://whalewisdom.com/stock/mwc:cn,,,https://www.crunchbase.com/organization/mimetogen-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/51652-54
256,"Merck & Co., Inc.",https://www.merck.com/,https://www.merck.com/,large cap,N/A,MRK,https://whalewisdom.com/stock/mrk,https://www.crunchbase.com/organization/merck-co-inc/company_financials,N/A,https://whalewisdom.com/stock/mrk,,,https://www.crunchbase.com/organization/merck-co-inc/company_financials,,https://pitchbook.com/profiles/company/10414-36
257,Merck KGaA,https://www.merckgroup.com/en,https://www.merckgroup.com/en,large cap,N/A,MKKGY,https://whalewisdom.com/stock/mkkgy,https://www.crunchbase.com/organization/merck-kgaa/company_financials,N/A,https://whalewisdom.com/stock/mkkgy,,,https://www.crunchbase.com/organization/merck-kgaa/company_financials,,https://pitchbook.com/profiles/company/10961-02
258,Midatech Pharma PLC,https://www.midatechpharma.com/,https://www.midatechpharma.com/,https://www.midatechpharma.com/about#board,1,MTPH,https://whalewisdom.com/stock/mtph,https://www.crunchbase.com/organization/midatech-biogune/company_financials,2,https://whalewisdom.com/stock/mtph,,,https://mercercapital.com/content/uploads/Value-Focus-Medical-Device-2015-Q4.pdf,,https://pitchbook.com/profiles/company/60184-81
259,"Millendo Therapeutics, Inc.",https://millendo.com/,https://millendo.com/,https://millendo.com/our-story/#leadership-team,1,MLND,https://whalewisdom.com/stock/mlnd,https://www.crunchbase.com/organization/atterocor,3,https://whalewisdom.com/stock/mlnd,,,https://www.crunchbase.com/organization/atterocor/company_financials,,https://pitchbook.com/profiles/company/54920-26
260,"MimiVax, LLC",https://www.mimivax.com/,https://www.mimivax.com/,http://mimivax.com/about/#leadership,2,,,https://www.crunchbase.com/organization/mimivax/company_financials,1,,,,https://www.crunchbase.com/search/organizations/field/organization.companies/rank_org/69558,,https://tracxn.com/d/company-news/mimivax
261,Modulation Therapeutics,https://www.modulationtherapeutics.com/,https://www.modulationtherapeutics.com/,https://www.modulationtherapeutics.com/about/default.html,1,,,https://www.crunchbase.com/organization/modulation-therapeutics/company_financials,1,,,,https://www.crunchbase.com/organization/advent-life/company_financials,,https://pitchbook.com/profiles/company/87242-14
262,"Moerae Matrix, Inc.",http://moeraematrix.com/,http://moeraematrix.com/,https://web.archive.org/web/20191228033026/http://moeraematrix.com/company/academic/,3,,,https://www.crunchbase.com/organization/moerae-matrix/company_financials,2,,,,https://www.crunchbase.com/organization/moerae-matrix/company_financials,,https://pitchbook.com/profiles/company/91790-56
263,"Momenta Pharmaceuticals, Inc.",https://www.momentapharma.com/home/default.aspx,https://www.momentapharma.com/home/default.aspx,https://www.momentapharma.com/about/leadership/default.aspx,1,MNTA,https://whalewisdom.com/stock/mnta,https://www.crunchbase.com/organization/momenta-pharmaceuticals/company_financials,3,https://whalewisdom.com/stock/mnta,,,https://www.crunchbase.com/organization/momenta-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/42027-04
264,Monash Institute of Pharmaceutical Science (MIPS),http://rhsupplies.us11.list-manage1.com/track/click?u=beb477a8227358641f37db22f&id=72753d5b60&e=84423332e8,https://www.monash.edu/pharm/research/pharmaceutical-sciences,university,N/A,,,https://www.monash.edu/pharm/research/pharmaceutical-sciences,N/A,,,,https://amp.what-this.com/31386388/1/capsugel.html,,https://tracxn.com/d/companies/cinceratx.com
265,MorphoSys AG,https://www.morphosys.com/,https://www.morphosys.com/,https://www.morphosys.com/company/management#supervisory-board,1,MOR,https://whalewisdom.com/stock/mor,https://www.crunchbase.com/organization/morphosys,3,https://whalewisdom.com/stock/mor,,,https://www.crunchbase.com/organization/noxxon-pharma/company_financials,,https://pitchbook.com/profiles/company/56035-09
266,Mundipharma International Limited,https://mundipharma.com/,https://mundipharma.com/,https://mundipharma.com/,1,,,https://www.crunchbase.com/organization/mundipharma/company_financials,N/A,,,,https://www.crunchbase.com/organization/mundipharma/company_financials,,https://pitchbook.com/profiles/company/431566-75
267,Mymetics Corporation,https://www.mymetics.com/,https://www.mymetics.com/,http://mymetics.com/about/,2,MYMX,https://whalewisdom.com/stock/mymx,https://www.crunchbase.com/organization/mymetics-corp,1,https://whalewisdom.com/stock/mymx,,,http://proselcommerce.com/bacterial-identification-hu1b4/senzagen-stock.html,,https://pitchbook.com/profiles/company/41926-51
268,Myovant Sciences Ltd.,https://www.myovant.com/,https://www.myovant.com/,http://myovant.com/our-company/our-leadership/,1,MYOV,https://whalewisdom.com/stock/myov,https://investors.myovant.com/node/6126/html#tx221801_15,3,https://whalewisdom.com/stock/myov,,,https://www.crunchbase.com/organization/myovant-sciences/company_financials,,https://pitchbook.com/profiles/company/166801-24
269,MYR GmbH,https://myr-pharma.com/,https://myr-pharma.com/,https://myr-pharma.com/about/team,2,,,https://www.crunchbase.com/organization/myr,1,,,,https://www.crunchbase.com/organization/gilead-sciences/company_financials,,https://pitchbook.com/profiles/company/60116-86
270,"Naia Pharmaceuticals, Inc.",https://www.prnewswire.com/news-releases/rdd-pharma-enters-into-non-binding-letter-of-intent-to-acquire-naia-rare-diseases-strengthening-gastroenterology-orphan-disease-pipeline-300957044.html,https://www.prnewswire.com/news-releases/rdd-pharma-enters-into-non-binding-letter-of-intent-to-acquire-naia-rare-diseases-strengthening-gastroenterology-orphan-disease-pipeline-300957044.html,https://web.archive.org/web/20190124212936/https://naiapharma.com/,1,,,https://www.crunchbase.com/organization/naia-pharmaceuticals,2,,,,https://www.crunchbase.com/organization/pharcopharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/126100-63
271,"Nanomerics, Ltd.",http://www.nanomerics.com/,http://www.nanomerics.com/,http://www.nanomerics.com/team,2,,,https://www.crunchbase.com/organization/nanometrics/company_financials,N/A,,,,https://www.crunchbase.com/organization/nanometrics/company_financials,,https://pitchbook.com/profiles/company/54622-63
272,Navigen Inc,https://www.globenewswire.com/news-release/2019/12/10/1958495/0/en/Navigen-Announces-FDA-Clearance-of-its-IND-Application-to-Initiate-First-in-Human-Studies-for-CPT31-a-Novel-D-peptide-HIV-Entry-Inhibitor.html,https://www.globenewswire.com/news-release/2019/12/10/1958495/0/en/Navigen-Announces-FDA-Clearance-of-its-IND-Application-to-Initiate-First-in-Human-Studies-for-CPT31-a-Novel-D-peptide-HIV-Entry-Inhibitor.html,https://web.archive.org/web/20190725091454/http://www.navigenpharma.com/about_navigen.htm#anchor_sca,2,,,https://www.crunchbase.com/organization/navigen/company_financials,1,,,,https://www.crunchbase.com/organization/navigen/company_financials,,https://pitchbook.com/profiles/company/181065-34
273,Nektar Therapeutics,https://www.nektar.com/,https://www.nektar.com/,http://nektar.com/company/our-board-directors,1,NKTR,https://whalewisdom.com/stock/nktr,https://www.crunchbase.com/organization/nektar-therapeutics/company_financials,N/A,https://whalewisdom.com/stock/nktr,,,https://www.crunchbase.com/organization/nektar-therapeutics/company_financials,,https://pitchbook.com/profiles/company/41318-83
274,"Neon Therapeutics, Inc.",https://www.linkedin.com/company/neon-therapeutics,https://www.linkedin.com/company/neon-therapeutics,https://www.businesswire.com/news/home/20171212005257/en/Neon-Therapeutics-Expands-Board-of-Directors-with-Leading-Experts-in-Cancer-Drug-Discovery-and-Corporate-Finance,1,,,https://www.crunchbase.com/organization/neon-therapeutics/company_financials,3,,,,https://www.crunchbase.com/organization/neon-therapeutics/company_financials,,https://pitchbook.com/profiles/company/125035-30
275,NephRx Corporation,https://www.crunchbase.com/organization/nephrx-corporation,https://www.crunchbase.com/organization/nephrx-corporation,https://web.archive.org/web/20040902160748/http://nephrx.com/corporateprofile_management.htm,1,,,https://www.crunchbase.com/organization/nephrx-corporation/company_financials,2,,,,http://www.apjohngroup.com/index.php/our-team,,https://pitchbook.com/profiles/investor/11111-59
276,NervGen Pharma Corp.,https://www.nervgen.com/,https://www.nervgen.com/,http://nervgen.com/management/#ouradvisors,2,NGENF,https://whalewisdom.com/stock/ngenf,https://www.crunchbase.com/organization/nervgen-pharma/company_financials,2,https://whalewisdom.com/stock/ngenf,,,https://www.crunchbase.com/organization/nervgen-pharma/company_financials,,https://pitchbook.com/profiles/company/233116-39
277,Neumedicines Inc.,https://www.neumedicines.com/,https://www.neumedicines.com/,http://neumedicines.com/management-team.php,1,,,https://www.crunchbase.com/organization/neumedicines,1,,,,https://g.vovososo.com/url?q=https://clinicaltrials.gov/ct2/prs-orgs&sa=U&ved=2ahUKEwistP7alOHtAhXKy4sBHd43Avo4ChAWMAV6BAgCEAE&usg=AOvVaw1XYjdgUjMiqakRj1stwwbn,,https://www.morningstar.com/news/business-wire/20201209005842/h2-2020-pipeline-review-on-radiation-toxicity-radiation-sickness-acute-radiation-syndrome-researchandmarketscom
278,Neuren Pharmaceuticals Limited,https://www.neurenpharma.com/,https://www.neurenpharma.com/,https://www.neurenpharma.com/irm/content/leadership-team.aspx?RID=328,1,NEU,https://whalewisdom.com/stock/neu,https://www.crunchbase.com/organization/neuren-pharmaceuticals/company_financials,N/A,https://whalewisdom.com/stock/neu,,,https://www.crunchbase.com/search/organizations/field/organization.investors/rank_org/54130,,https://pitchbook.com/profiles/company/60040-09
279,"Neurocrine Biosciences, Inc.",https://www.neurocrine.com/,https://www.neurocrine.com/,https://www.neurocrine.com/about-us/leadership-team/board-directors/,1,NBIX,https://whalewisdom.com/stock/nbix,https://www.crunchbase.com/organization/neurocrine-biosciences/company_financials,N/A,https://whalewisdom.com/stock/nbix,,,https://www.crunchbase.com/organization/neurocrine-biosciences/company_financials,,https://pitchbook.com/profiles/company/41165-38
280,"NeuroRx, Inc.",https://www.neurorxpharma.com/,https://www.neurorxpharma.com/,http://neurorxpharma.com/about-us/,1,,,https://pitchbook.com/profiles/company/168418-45#signals,2,,,,https://www.crunchbase.com/organization/neurorx/company_financials,,https://pitchbook.com/profiles/company/168418-45
281,"Neurotez, Inc.",http://neurotez.com/,http://neurotez.com/,http://neurotez.com/leadership/#advisors,2,,,https://www.crunchbase.com/organization/neurotez-inc,1,,,,https://43ac6c2f65ec5b4089d6ab9d4c4988ef.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/176789,,https://pitchbook.com/profiles/company/87719-68
282,"New World Laboratories, Inc.",http://www.newwlab.com/,http://www.newwlab.com/,https://nwl.net/en,1,,,https://nwl.net/,1,,,,https://www.crunchbase.com/organization/tubular-labs,,https://pitchbook.com/profiles/company/107054-20
283,"NHTherapeutics, Inc.",https://www.prnewswire.com/news-releases/generex-announces-collaboration-with-nhtherapeutics-to-utilize-the-rapidmist-buccal-delivery-technology-for-leuprolide-300088429.html,https://www.prnewswire.com/news-releases/generex-announces-collaboration-with-nhtherapeutics-to-utilize-the-rapidmist-buccal-delivery-technology-for-leuprolide-300088429.html,no page,1,,,https://www.prnewswire.com/news-releases/generex-announces-collaboration-with-nhtherapeutics-to-utilize-the-rapidmist-buccal-delivery-technology-for-leuprolide-300088429.html,1,,,,,,https://pitchbook.com/profiles/investor/102513-07
284,NoNO Inc.,https://www.globenewswire.com/news-release/2020/02/20/1988165/0/en/NoNO-Inc-Reports-Groundbreaking-Results-from-the-Phase-3-ESCAPE-NA1-Study-of-the-Peptide-Nerinetide-in-Acute-Ischemic-Stroke.html,https://www.globenewswire.com/news-release/2020/02/20/1988165/0/en/NoNO-Inc-Reports-Groundbreaking-Results-from-the-Phase-3-ESCAPE-NA1-Study-of-the-Peptide-Nerinetide-in-Acute-Ischemic-Stroke.html,https://nonoinc.ca/home/#scientific-advisory-board,2,,,https://www.crunchbase.com/organization/nono/company_financials,2,,,,https://www.crunchbase.com/organization/nono/company_financials,,https://pitchbook.com/profiles/company/97387-84
285,Nordic Bioscience A/S,https://www.nordicbioscience.com/,https://www.nordicbioscience.com/,http://nordicbioscience.com/about/board-of-directors,2,,,https://www.crunchbase.com/organization/nordic-bioscience,3,,,,https://www.crunchbase.com/hub/nordic-countries-biotechnology-companies,,https://pitchbook.com/what-are-industry-verticals
286,NovaBiotics Ltd,https://www.linkedin.com/company/novabiotics-ltd,https://www.linkedin.com/company/novabiotics-ltd,https://novabiotics.co.uk/board-and-management/,1,,,https://www.crunchbase.com/organization/novabiotics,2,,,,https://www.crunchbase.com/organization/novabiotics,,https://pitchbook.com/profiles/company/60853-15
287,Novartis AG,https://www.novartis.com/,https://www.novartis.com/,large cap,N/A,NVS,https://whalewisdom.com/stock/nvs,https://www.crunchbase.com/organization/thesan-pharmaceuticals/company_financials,N/A,https://whalewisdom.com/stock/nvs,,,https://www.crunchbase.com/organization/thesan-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/42001-39
288,Novo Nordisk A/S,https://www.novonordisk.com/,https://www.novonordisk.com/,N/A,N/A,NVO,https://whalewisdom.com/stock/nvo,https://www.crunchbase.com/organization/novo-ventures,N/A,https://whalewisdom.com/stock/nvo,,,https://www.crunchbase.com/organization/novo-ventures,,https://pitchbook.com/profiles/company/57072-97
289,"NovoBiotic Pharmaceuticals, LLC",https://www.novobiotic.com/,https://www.novobiotic.com/,https://www.novobiotic.com/teamish,1,,,https://www.crunchbase.com/organization/novobiotic-pharmaceuticals,1,,,,https://www.zoominfo.com/c/novobiotic-pharmaceuticals-llc/54626395,,https://amp.what-this.com/26235624/1/melior-discovery.html
290,Nutrinia Ltd.,https://il.linkedin.com/company/nutrinia,https://il.linkedin.com/company/nutrinia,https://web.archive.org/web/20180126213048/http://www.nutrinia.com/?page_id=1211,1,,,https://www.crunchbase.com/organization/nutrinia/company_financials,3,,,,https://www.crunchbase.com/organization/nutricia-6cd7/company_financials,,https://pitchbook.com/profiles/company/88015-78
291,Nymox Pharmaceutical Corporation,https://nymox.com/,https://nymox.com/,https://nymox.com/corporate#team,1,NYMX,https://whalewisdom.com/stock/nymx,https://www.crunchbase.com/organization/nymox-pharmaceutical-corporation/company_financials,N/A,https://whalewisdom.com/stock/nymx,,,https://www.crunchbase.com/search/organizations/field/organization.companies/rank_org/58154,,https://pitchbook.com/profiles/company/41947-66
292,"OcuNexus Therapeutics, Inc.",https://ocunexus.com/,https://ocunexus.com/,https://ocunexus.com/,1,,,https://www.crunchbase.com/organization/ocunexus-therapeutics/company_financials,2,,,,https://www.crunchbase.com/organization/ocunexus-therapeutics/company_financials,,https://pitchbook.com/profiles/company/52106-05
293,OKYO Pharma Limited,https://www.okyopharma.com/,https://www.okyopharma.com/,https://www.okyopharma.com/about-us,2,OKYO,https://whalewisdom.com/stock/okyo,https://www.crunchbase.com/organization/okyo-pharma/company_financials,2,https://whalewisdom.com/stock/okyo,,,https://uk.finance.yahoo.com/news/robotic-process-automation-platform-uipath-185503718.html,,https://www.morningstar.com/news/globe-newswire/8157460/okyo-pharma-has-us-patent-issued-covering-its-lipid-conjugated-peptide-analogues-for-treating-ocular-pain-and-inflammation
294,Olatec Therapeutics LLC,http://www.olatec.com/,http://www.olatec.com/,http://www.olatec.com/scientific-advisory-board.html,2,,,https://www.crunchbase.com/organization/olatec-therapeutics-llc,1,,,,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/135849,,https://pitchbook.com/profiles/company/168750-28
295,"OncoImmune, Inc.",https://www.merck.com/,https://www.merck.com/,https://web.archive.org/web/20200913132440/http://www.oncoimmune.com/about/,1,,,https://www.crunchbase.com/organization/oncoimmune/company_financials,1,,,,https://www.crunchbase.com/organization/oncoimmune/company_financials,,https://pitchbook.com/profiles/company/169686-28
296,"OncoPep, Inc.",https://www.oncopep.com/,https://www.oncopep.com/,https://www.oncopep.com/about-us-index,2,,,https://www.crunchbase.com/organization/oncopep/company_financials,2,,,,https://www.crunchbase.com/organization/oncopep/company_financials,,https://pitchbook.com/profiles/company/53834-95
297,Oncopeptides AB,https://www.linkedin.com/company/oncopeptides-inc,https://www.linkedin.com/company/oncopeptides-inc,http://oncopeptides.com/en/company/clinical-advisory-board,2,ONKO:SS,https://whalewisdom.com/stock/onko:ss,https://www.crunchbase.com/organization/oncopeptides/company_financials,2,https://whalewisdom.com/stock/onko:ss,,,https://www.crunchbase.com/person/brian-stuglik,,https://pitchbook.com/profiles/company/57097-36
298,"OncoTherapy Science, Inc.",https://www.reuters.com/companies/4564.T,https://www.reuters.com/companies/4564.T,https://www.oncotherapy.co.jp/en/company,1,4564:JP,https://whalewisdom.com/stock/4564:jp,https://www.crunchbase.com/organization/oncotherapy-science/company_financials,N/A,https://whalewisdom.com/stock/4564:jp,,,https://www.crunchbase.com/organization/oncotherapy-science/company_financials,,https://pitchbook.com/profiles/company/100696-87
299,ONL Therapeutics ,https://www.onltherapeutics.com/,https://www.onltherapeutics.com/,https://www.onltherapeutics.com/scientific-advisory-board/,2,,,https://www.crunchbase.com/organization/onl-therapeutics/company_financials,3,,,,https://www.crunchbase.com/organization/onl-therapeutics/company_financials,,https://pitchbook.com/profiles/company/64493-74
300,"Ono Pharmaceutical Company, Ltd.",https://www.ono-pharma.com/,https://www.ono-pharma.com/,https://sustainability.ono-pharma.com/en/themes/80,1,4528:JP,https://whalewisdom.com/stock/4528:jp,https://www.crunchbase.com/organization/ono-pharmaceutical/investor_financials,N/A,https://whalewisdom.com/stock/4528:jp,,,https://www.crunchbase.com/organization/ono-pharmaceutical/investor_financials,,https://pitchbook.com/profiles/company/59393-53
301,Opko Health,https://www.opko.com/,https://www.opko.com/,https://www.opko.com/who-we-are/our-leadership/board-of-directors,1,OPK,https://whalewisdom.com/stock/opk,https://www.crunchbase.com/organization/opko-health/company_financials,N/A,https://whalewisdom.com/stock/opk,,,https://www.crunchbase.com/organization/opko-health/company_financials,,https://pitchbook.com/profiles/company/41927-59
